contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9318589;51;2025-06-26 00:00:00;ASSOCIACAO BATISTA DE ASSISTENCIA SOCIAL;17.177.874/0001-11;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;56901,79;56901,79;56901,79
9318616;57;2025-06-26 00:00:00;ASSOCIACAO TEMPLO DE ISRAEL;11.423.964/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;74019,67;74019,67;74019,67
9318616;99;2025-11-07 00:00:00;ASSOCIACAO TEMPLO DE ISRAEL;11.423.964/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;44343,62;44343,62;0,0
9318638;9;2025-03-14 00:00:00;ASSOCIACAO ESPORTIVA FUTEBOL E VIDA;20.628.142/0001-05;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;75000,0;75000,0;75000,0
9318638;77;2025-09-03 00:00:00;ASSOCIACAO ESPORTIVA FUTEBOL E VIDA;20.628.142/0001-05;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;66328,68;66328,68;66328,68
9318645;34;2025-06-17 00:00:00;PROJETO EBENEZER;22.997.041/0001-37;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;55225,82;55225,82;55225,82
9318645;103;2025-11-18 00:00:00;PROJETO EBENEZER;22.997.041/0001-37;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;52751,92;52751,92;52751,92
9318649;35;2025-06-18 00:00:00;ACAO SOCIAL CENTRO DE REINTEGRACAO A SOCIEDADE MAIS QUE VENCEDORES;16.801.598/0002-39;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;73286,08;73286,08;73286,08
9318649;108;2025-12-02 00:00:00;ACAO SOCIAL CENTRO DE REINTEGRACAO A SOCIEDADE MAIS QUE VENCEDORES;16.801.598/0002-39;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;91971,82;91971,82;91971,82
9318686;62;2025-06-26 00:00:00;CENTRO MADRE TEREZA;03.759.408/0001-30;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;86132,81;86132,81;86132,81
9318691;61;2025-06-26 00:00:00;CENTRO DE RECUPERACAO RESGATANDO VIDAS;03.551.218/0001-22;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;82554,34;82554,34;82554,34
9318691;86;2025-10-02 00:00:00;CENTRO DE RECUPERACAO RESGATANDO VIDAS;03.551.218/0001-22;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;54643,95;54643,95;54643,95
9318693;59;2025-06-26 00:00:00;CASA DE RECUPERACAO JUNTOS PODEMOS;10.326.600/0001-06;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;80939,09;80939,09;80939,09
9318693;113;2025-12-10 00:00:00;CASA DE RECUPERACAO JUNTOS PODEMOS;10.326.600/0001-06;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;43795,26;43795,26;43795,26
9318697;7;2025-03-07 00:00:00;CEAMI - REABILITACAO PARA A VIDA;03.744.116/0002-04;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;86954,0;86954,0;86954,0
9318697;72;2025-08-14 00:00:00;CEAMI - REABILITACAO PARA A VIDA;03.744.116/0002-04;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;70824,64;70824,64;70824,64
9318705;56;2025-06-26 00:00:00;ASS NUCLEO DE APOIO TOXICOM E ALCOOL FAZ AGUA VIVA-;22.706.287/0001-02;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;80685,24;80685,24;80685,24
9318705;100;2025-11-07 00:00:00;ASS NUCLEO DE APOIO TOXICOM E ALCOOL FAZ AGUA VIVA-;22.706.287/0001-02;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;52852,08;52852,08;52852,08
9318706;58;2025-06-26 00:00:00;ASSOCIACAO WILSON DE SOUZA LOPES;73.869.877/0001-97;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;73297,89;73297,89;73297,89
9318706;111;2025-12-02 00:00:00;ASSOCIACAO WILSON DE SOUZA LOPES;73.869.877/0001-97;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;52785,94;52785,94;52785,94
9318722;54;2025-06-26 00:00:00;ASSOCIACAO FAZENDA RENASCER;17.515.115/0001-11;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;56836,36;56836,36;56836,36
9318722;149;2025-12-24 00:00:00;ASSOCIACAO FAZENDA RENASCER;17.515.115/0001-11;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;103444,71;103444,71;103444,71
9318860;45;2025-06-18 00:00:00;GRUPO EDUCACAO, ETICA E CIDADANIA;05.543.739/0001-63;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;76095,69;76095,69;76095,69
9318860;147;2025-12-23 00:00:00;GRUPO EDUCACAO, ETICA E CIDADANIA;05.543.739/0001-63;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;48070,75;48070,75;48070,75
9318885;37;2025-06-18 00:00:00;ASSOCIACAO COMUNIDADE NOVA CRIATURA;11.088.620/0001-40;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;79089,57;79089,57;79089,57
9318885;85;2025-10-02 00:00:00;ASSOCIACAO COMUNIDADE NOVA CRIATURA;11.088.620/0001-40;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;59008,96;59008,96;59008,96
9318888;52;2025-06-26 00:00:00;CENTRO DE RESTAURACAO VIDA NOVA;09.219.152/0001-54;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;58286,43;58286,43;58286,43
9321214;48;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE RIO PIRACICABA;09.420.397/0001-45;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;203901,58;203901,58;203901,58
9321214;92;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE RIO PIRACICABA;09.420.397/0001-45;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;960553,79;960553,79;960553,79
9321215;43;2025-04-04 00:00:00;APAC DE POUSO ALEGRE FEMININO;34.843.762/0001-71;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;177120,04;177120,04;177120,04
9321215;45;2025-04-04 00:00:00;APAC DE POUSO ALEGRE FEMININO;34.843.762/0001-71;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;0,0
9321215;90;2025-04-15 00:00:00;APAC DE POUSO ALEGRE FEMININO;34.843.762/0001-71;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;935315,02;935315,02;935315,02
9321217;20;2025-04-04 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS - FRUTAL/MG;07.409.988/0001-96;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;323617,48;323617,48;323617,48
9321217;59;2025-04-15 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS - FRUTAL/MG;07.409.988/0001-96;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;3127479,16;3127479,16;3127479,16
9321218;13;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE S. J. DEL REI MASC.;07.899.489/0001-24;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;376905,84;376905,84;376905,84
9321218;76;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE S. J. DEL REI MASC.;07.899.489/0001-24;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;4274811,41;4274811,41;4274811,41
9321219;12;2025-04-04 00:00:00;APAC SETE LAGOAS;04.698.279/0001-80;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;0,0
9321219;100;2025-04-16 00:00:00;APAC SETE LAGOAS;04.698.279/0001-80;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2148006,57;2148006,57;2148006,57
9321220;22;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE INHAPIM;06.931.578/0001-48;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;283170,9;283170,9;283170,9
9321220;63;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE INHAPIM;06.931.578/0001-48;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1492007,9;1492007,9;1492007,9
9321221;38;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PIRAPORA;07.677.802/0001-80;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;233077,81;233077,81;233077,81
9321221;39;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PIRAPORA;07.677.802/0001-80;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;0,0
9321221;89;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PIRAPORA;07.677.802/0001-80;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2591360,17;2591360,17;2591360,17
9321223;14;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE ARCOS;05.131.480/0001-43;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;218069,22;218069,22;218069,22
9321223;77;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE ARCOS;05.131.480/0001-43;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1120470,16;1120470,16;1120470,16
9321224;24;2025-04-04 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS;20.928.032/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;166570,76;166570,76;166570,76
9321224;65;2025-04-15 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS;20.928.032/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;577397,65;577397,65;577397,65
9321225;25;2025-04-04 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS;20.928.032/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;0,0
9321225;98;2025-04-16 00:00:00;ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS;20.928.032/0001-69;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2956084,72;2956084,72;2956084,72
9321226;26;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE ITUIUTABA;08.669.795/0001-37;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;364778,41;364778,41;364778,41
9321226;66;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE ITUIUTABA;08.669.795/0001-37;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1159619,53;1159619,53;1159619,53
9321226;67;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE ITUIUTABA;08.669.795/0001-37;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;0,0;0,0
9321227;27;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE JANUARIA;08.358.883/0001-18;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;148715,04;148715,04;148715,04
9321227;68;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE JANUARIA;08.358.883/0001-18;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1525262,2;1525262,2;1525262,2
9321228;28;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE LAGOA DA PRATA;07.472.312/0001-47;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;225366,85;225366,85;225366,85
9321228;71;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE LAGOA DA PRATA;07.472.312/0001-47;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2119544,36;2119544,36;2119544,36
9321229;33;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PASSOS;03.672.339/0001-22;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;455933,28;455933,28;455933,28
9321229;83;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PASSOS;03.672.339/0001-22;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2341123,83;2341123,83;2341123,83
9321230;34;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PATOS DE MINAS;13.570.749/0001-16;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;171932,83;171932,83;171932,83
9321230;84;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PATOS DE MINAS;13.570.749/0001-16;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2140118,38;2140118,38;2140118,38
9321231;35;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PATROCINIO;01.349.619/0001-79;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;217910,07;217910,07;217910,07
9321231;85;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PATROCINIO;01.349.619/0001-79;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2048210,53;2048210,53;2048210,53
9321232;37;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PERDOES;06.118.334/0001-40;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;313482,94;313482,94;313482,94
9321232;88;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AO CONDENADO DE PERDOES;06.118.334/0001-40;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1522408,24;1522408,24;1522408,24
9321233;47;2025-04-04 00:00:00;APAC-ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS DE POUSO ALEG;06.022.588/0001-60;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;287922,36;287922,36;287922,36
9321233;91;2025-04-15 00:00:00;APAC-ASSOCIACAO DE PROTECAO E ASSISTENCIA AOS CONDENADOS DE POUSO ALEG;06.022.588/0001-60;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;2604087,31;2604087,31;2604087,31
9321234;46;2025-04-04 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE SALINAS;08.112.569/0001-50;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;141332,29;141332,29;141332,29
9321234;93;2025-04-15 00:00:00;ASSOC. DE PROT. E ASSIST. AOS CONENADOS DE SALINAS;08.112.569/0001-50;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1552693,99;1552693,99;1552693,99
