numero_siafi;codigo_orgao;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_proponente;cnpj_proponente;valor_pago_financeiro
24161;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;74;2026-03-30;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;140539,61
24264;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;1;2026-01-26;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;276347,33
24271;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;52;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MOSQUITO & PESTS SOLUTIONS IMPORTACAO E EXPORTACAO DE TECNOLOGIAS LTDA;26.410.766/0001-38;96171,0
24279;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;54;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;INNSUMO SOLUCOES BIOTECNOLOGICAS LTDA;48.493.347/0001-40;90000,0
24282;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;50;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;TRATABIO BIOTECNOLOGIA LTDA;51.225.015/0001-99;45620,0
24282;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;51;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;TRATABIO BIOTECNOLOGIA LTDA;51.225.015/0001-99;54380,0
24287;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;2;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;APPIA ARQUITETURA LTDA;38.543.959/0001-46;496890,07
24291;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;35;2026-02-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BR QUALITY LABORATORIO E CONSULTORIA LTDA;13.100.124/0001-90;59100,0
24291;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;36;2026-02-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BR QUALITY LABORATORIO E CONSULTORIA LTDA;13.100.124/0001-90;8000,0
24292;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;14;2026-01-29;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;WGV AGROCONSULTORIA LTDA - ME;25.013.147/0001-47;60524,5
24302;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;63;2026-03-25;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;IMERSOL ENGENHARIA E SERVICOS LTDA;48.041.967/0001-48;90427,65
24303;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;34;2026-02-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;IRRIGACAO SEM FRONTEIRAS LTDA;53.069.893/0001-98;90000,0
24306;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;13;2026-01-29;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;HARPIA HARPYJA SOLUCOES TECNOLOGICAS LTDA;38.545.937/0001-15;70000,0
24307;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;32;2026-02-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;REAGER AGROINDUSTRIA LTDA;30.576.949/0001-03;99435,6
24313;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;33;2026-02-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGDATA TECNOLOGIA LTDA;23.936.997/0001-91;80000,0
24436;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;83;2026-03-31;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;JFW TRANSPORTADORA LTDA;25.861.063/0001-63;226970,0
24438;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;43;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LITELEDS TECNOLOGIA LTDA;29.867.052/0001-41;50500,0
24438;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;45;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LITELEDS TECNOLOGIA LTDA;29.867.052/0001-41;36000,0
24449;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;53;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;OPUSSANUS WEB TREINAMENTO E DESENVOLVIMENTO LTDA;34.367.332/0001-20;93250,0
24453;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;49;2026-02-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;APPIA ARQUITETURA LTDA;38.543.959/0001-46;100000,0
24459;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;68;2026-03-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;VISIONGEN BIOTECNOLOGIA LTDA;10.791.993/0001-10;93900,0
24547;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;17;2026-02-09;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;BEPRECISE TECNOLOGIA E INTELIGENCIA EM IRRIGACAO LTDA;48.205.953/0001-12;75481,0
24669;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;98;2026-04-22;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO CIENTIFICO E CULTURAL;07.905.127/0001-07;487868,0
24711;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;95;2026-04-22;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FADEMA - FUNDACAO DE APOIO AO DESENVOLVIMENTO DA EXTENSAO, PESQUISA, E;03.049.886/0001-56;160030,0
24711;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;97;2026-04-22;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FADEMA - FUNDACAO DE APOIO AO DESENVOLVIMENTO DA EXTENSAO, PESQUISA, E;03.049.886/0001-56;335000,0
24721;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;15;2026-01-30;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO INSTITUTO DE PESQUISAS ECONOMICAS, ADMINISTRATIVAS E CONTABEI;16.578.361/0001-50;633128,4
24722;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;16;2026-01-30;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;1512964,64
24759;4291;FUNDO ESTADUAL DE SAUDE;2026;8;2026-01-28;36;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;11;LOCACAO DE BENS IMOVEIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;WANDIR EDUARDO NETO;329.930.996/04;7480,4
24765;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;101;2026-04-23;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO AO ENSINO, PESQUISA E EXTENSAO DE ITAJUBA;00.662.065/0001-00;53052,45
25212;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;3;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO AO ENSINO PESQUISA E EXTENSAO - FEPE;16.629.388/0001-24;275199,16
25212;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;4;2026-01-27;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO AO ENSINO PESQUISA E EXTENSAO - FEPE;16.629.388/0001-24;7500,0
25232;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;19;2026-02-11;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOCIEDADE MINEIRA DE CULTURA;17.178.195/0001-67;162158,0
25232;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;20;2026-02-11;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOCIEDADE MINEIRA DE CULTURA;17.178.195/0001-67;43302,0
25233;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;9;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOCIEDADE MINEIRA DE CULTURA;17.178.195/0001-67;247188,25
25245;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;5;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;677426,0
25245;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6;2026-01-27;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;273450,0
25305;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;11;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO A PESQUISA E AO DESENVOLVIMENTO-FAPED;00.849.774/0001-91;197791,5
25306;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;1;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO E DESENVOL AO ENS PESQ E EXTENSAO;00.703.697/0001-67;305032,18
25306;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;2;2026-01-27;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO E DESENVOL AO ENS PESQ E EXTENSAO;00.703.697/0001-67;212516,07
25387;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;1;2026-01-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO EDUCACIONAL DE LAVRAS;22.075.444/0001-29;249870,0
25390;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;23;2026-02-23;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO EDUCACIONAL COMUNITARIA FORMIGUENSE;20.501.128/0001-46;217663,08
25558;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6049;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;126548,25
25563;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6048;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;126548,25
25565;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6043;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;126548,25
25567;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6047;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;126548,25
25569;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6044;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;126548,25
25582;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6041;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO AO ENSINO, PESQUISA E EXTENSAO DE ITAJUBA;00.662.065/0001-00;126548,25
25825;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;42;2026-02-24;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO E DESENVOL AO ENS PESQ E EXTENSAO;00.703.697/0001-67;126548,25
25880;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;90;2026-03-31;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO ARTHUR BERNARDES;20.320.503/0001-51;263849,81
25897;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;9753;2026-04-17;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO UNIVERSITARIO;21.238.738/0001-61;15682,5
25945;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;9216;2026-04-01;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO UNIVERSITARIO;21.238.738/0001-61;86387,88
25947;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;9217;2026-04-01;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE APOIO UNIVERSITARIO;21.238.738/0001-61;26497,88
25948;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;5652;2026-01-30;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDACAO DE DESENVOLVIMENTO CIENTIFICO E CULTURAL;07.905.127/0001-07;13039,51
25950;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;1;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA;01.377.889/0001-93;195828,0
25950;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;2;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;AUAD CORREA EQUIPAMENTOS ELETRONICOS LTDA;01.377.889/0001-93;54172,0
25951;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;4;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SEEDMETRICS LTDA;48.192.813/0001-57;147826,65
25951;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;5;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SEEDMETRICS LTDA;48.192.813/0001-57;99600,0
25953;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;6;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;H3AVEN LTDA;46.132.696/0001-00;157200,0
25953;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;7;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;H3AVEN LTDA;46.132.696/0001-00;20499,5
25954;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;9;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;TANGARA IMPORTADORA E EXPORTADORA S/A;39.787.056/0021-17;1732500,0
25955;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;10;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GOW APRIMORANDO NEGOCIOS LTDA;48.238.971/0001-09;56335,0
25955;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;11;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GOW APRIMORANDO NEGOCIOS LTDA;48.238.971/0001-09;21011,0
25956;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;12;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COCO ROCK INDUSTRIA DE ALIMENTOS LTDA;36.699.102/0001-94;87940,0
25956;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;13;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COCO ROCK INDUSTRIA DE ALIMENTOS LTDA;36.699.102/0001-94;10000,0
25957;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;14;2026-01-26;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ORGANIC SOLUCOES PESQUISA DESENVOLVIMENTO INOVACAO LTDA;22.015.074/0001-34;227425,0
25958;2071;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;2026;41;2026-01-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;93;APOIO A PROJETOS DE INCENTIVO E INOVAÇAO E A PESQUISA CIENTIFICA E TEC;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;RAFT SOLUCOES EM IMPRESSAO 3D LTDA;36.436.469/0001-15;224147,76
